crop_year,month,month_order,indicator,product_type,unit_original,value_lkg,value_mt,source_dataset,source_period,source_file,sugar_class,crop_year_start
2022-2023,September,1,refined_sugar_withdrawals,refined_sugar,LKg,653106.0,32655.300000000003,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,October,2,raw_sugar_domestic_withdrawals,raw_sugar,MT,3276120.0,163806.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,October,2,raw_sugar_production,raw_sugar,MT,4080240.0,204012.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,October,2,refined_sugar_production,refined_sugar,LKg,2007522.0,100376.1,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,October,2,refined_sugar_withdrawals,refined_sugar,LKg,1297513.0,64875.65,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,November,3,raw_sugar_domestic_withdrawals,raw_sugar,MT,3133320.0,156666.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,November,3,raw_sugar_production,raw_sugar,MT,4258900.0,212945.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,November,3,refined_sugar_production,refined_sugar,LKg,1446898.0,72344.90000000001,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,November,3,refined_sugar_withdrawals,refined_sugar,LKg,992443.0,49622.15,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,December,4,raw_sugar_domestic_withdrawals,raw_sugar,MT,3487560.0,174378.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,December,4,raw_sugar_production,raw_sugar,MT,5336900.0,266845.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,December,4,refined_sugar_production,refined_sugar,LKg,1603146.0,80157.3,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,December,4,refined_sugar_withdrawals,refined_sugar,LKg,882287.0,44114.350000000006,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,January,5,raw_sugar_domestic_withdrawals,raw_sugar,MT,3640880.0,182044.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,January,5,raw_sugar_production,raw_sugar,MT,5112380.0,255619.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,January,5,refined_sugar_production,refined_sugar,LKg,1272210.0,63610.5,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,January,5,refined_sugar_withdrawals,refined_sugar,LKg,1127713.0,56385.65,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,February,6,raw_sugar_domestic_withdrawals,raw_sugar,MT,3070040.0,153502.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,February,6,raw_sugar_production,raw_sugar,MT,5108880.0,255444.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,February,6,refined_sugar_production,refined_sugar,LKg,1610065.0,80503.25,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,February,6,refined_sugar_withdrawals,refined_sugar,LKg,902429.0,45121.45,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,March,7,raw_sugar_domestic_withdrawals,raw_sugar,MT,4288680.0,214434.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,March,7,raw_sugar_production,raw_sugar,MT,5138420.0,256921.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,March,7,refined_sugar_production,refined_sugar,LKg,1800101.0,90005.05,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,March,7,refined_sugar_withdrawals,refined_sugar,LKg,934551.0,46727.55,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,April,8,raw_sugar_domestic_withdrawals,raw_sugar,MT,4180740.0,209037.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,April,8,raw_sugar_production,raw_sugar,MT,3751800.0,187590.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,April,8,refined_sugar_production,refined_sugar,LKg,1489215.0,74460.75,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,April,8,refined_sugar_withdrawals,refined_sugar,LKg,1296228.0,64811.4,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,May,9,raw_sugar_domestic_withdrawals,raw_sugar,MT,2724120.0,136206.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,May,9,raw_sugar_production,raw_sugar,MT,912120.0,45606.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,May,9,refined_sugar_production,refined_sugar,LKg,806884.0,40344.2,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,May,9,refined_sugar_withdrawals,refined_sugar,LKg,692246.0,34612.3,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,June,10,raw_sugar_domestic_withdrawals,raw_sugar,MT,2264880.0,113244.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,June,10,raw_sugar_production,raw_sugar,MT,118200.0,5910.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,June,10,refined_sugar_withdrawals,refined_sugar,LKg,634228.0,31711.4,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,July,11,raw_sugar_domestic_withdrawals,raw_sugar,MT,1817320.0,90866.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,July,11,raw_sugar_production,raw_sugar,MT,39300.0,1965.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2022
2022-2023,July,11,refined_sugar_withdrawals,refined_sugar,LKg,592765.0,29638.25,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2022-2023,August,12,raw_sugar_domestic_withdrawals,raw_sugar,MT,1382760.0,69138.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2022
2022-2023,August,12,refined_sugar_withdrawals,refined_sugar,LKg,519388.0,25969.4,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2022
2023-2024,September,1,raw_sugar_domestic_withdrawals,raw_sugar,MT,1371400.0,68570.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,September,1,raw_sugar_production,raw_sugar,MT,1935300.0,96765.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,September,1,refined_sugar_production,refined_sugar,LKg,44419.0,2220.9500000000003,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,September,1,refined_sugar_withdrawals,refined_sugar,LKg,367692.0,18384.6,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,October,2,raw_sugar_domestic_withdrawals,raw_sugar,MT,2768840.0,138442.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,October,2,raw_sugar_production,raw_sugar,MT,4161860.0,208093.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,October,2,refined_sugar_production,refined_sugar,LKg,1542323.0,77116.15000000001,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,October,2,refined_sugar_withdrawals,refined_sugar,LKg,716481.0,35824.05,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,November,3,raw_sugar_domestic_withdrawals,raw_sugar,MT,2207560.0,110378.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,November,3,raw_sugar_production,raw_sugar,MT,4177040.0,208852.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,November,3,refined_sugar_production,refined_sugar,LKg,1316907.0,65845.35,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,November,3,refined_sugar_withdrawals,refined_sugar,LKg,674464.0,33723.200000000004,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,December,4,raw_sugar_domestic_withdrawals,raw_sugar,MT,3180980.0,159049.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,December,4,raw_sugar_production,raw_sugar,MT,6795940.0,339797.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,December,4,refined_sugar_production,refined_sugar,LKg,2325542.0,116277.1,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,December,4,refined_sugar_withdrawals,refined_sugar,LKg,1109465.0,55473.25,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,January,5,raw_sugar_domestic_withdrawals,raw_sugar,MT,3767560.0,188378.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,January,5,raw_sugar_production,raw_sugar,MT,6013260.0,300663.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,January,5,refined_sugar_production,refined_sugar,LKg,1739690.0,86984.5,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,January,5,refined_sugar_withdrawals,refined_sugar,LKg,1017046.0,50852.3,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,February,6,raw_sugar_domestic_withdrawals,raw_sugar,MT,4168300.0,208415.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,February,6,raw_sugar_production,raw_sugar,MT,6435560.0,321778.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,February,6,refined_sugar_production,refined_sugar,LKg,2122968.0,106148.4,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,February,6,refined_sugar_withdrawals,refined_sugar,LKg,1029578.0,51478.9,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,March,7,raw_sugar_domestic_withdrawals,raw_sugar,MT,4906620.0,245331.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,March,7,raw_sugar_production,raw_sugar,MT,6070380.0,303519.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,March,7,refined_sugar_production,refined_sugar,LKg,2668661.0,133433.05000000002,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,March,7,refined_sugar_withdrawals,refined_sugar,LKg,1348478.0,67423.90000000001,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,April,8,raw_sugar_domestic_withdrawals,raw_sugar,MT,2584920.0,129246.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,April,8,raw_sugar_production,raw_sugar,MT,2412380.0,120619.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,April,8,refined_sugar_production,refined_sugar,LKg,1476667.0,73833.35,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,April,8,refined_sugar_withdrawals,refined_sugar,LKg,1042072.0,52103.600000000006,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,May,9,raw_sugar_domestic_withdrawals,raw_sugar,MT,3688360.0,184418.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,May,9,raw_sugar_production,raw_sugar,MT,450000.0,22500.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,May,9,refined_sugar_production,refined_sugar,LKg,590428.0,29521.4,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2023
2023-2024,May,9,refined_sugar_withdrawals,refined_sugar,LKg,1177536.0,58876.8,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,June,10,raw_sugar_domestic_withdrawals,raw_sugar,MT,2571340.0,128567.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,June,10,refined_sugar_withdrawals,refined_sugar,LKg,1183388.0,59169.4,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,July,11,raw_sugar_domestic_withdrawals,raw_sugar,MT,2530820.0,126541.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,July,11,refined_sugar_withdrawals,refined_sugar,LKg,946709.0,47335.45,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2023-2024,August,12,raw_sugar_domestic_withdrawals,raw_sugar,MT,2499240.0,124962.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2023
2023-2024,August,12,refined_sugar_withdrawals,refined_sugar,LKg,1439188.0,71959.40000000001,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2023
2024-2025,September,1,raw_sugar_domestic_withdrawals,raw_sugar,MT,1241140.0,62057.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,September,1,raw_sugar_domestic_withdrawals,raw_sugar,MT,1718500.0,85925.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,September,1,raw_sugar_production,raw_sugar,MT,112900.0,5645.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,September,1,refined_sugar_production,refined_sugar,LKg,6367.0,318.35,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,September,1,refined_sugar_production,refined_sugar,LKg,3.0,0.15,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,September,1,refined_sugar_withdrawals,refined_sugar,LKg,1044575.0,52228.75,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,September,1,refined_sugar_withdrawals,refined_sugar,LKg,590405.0,29520.25,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,October,2,raw_sugar_domestic_withdrawals,raw_sugar,MT,2376600.0,118830.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,October,2,raw_sugar_production,raw_sugar,MT,1799340.0,89967.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,October,2,refined_sugar_production,refined_sugar,LKg,69630.0,3481.5,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,October,2,refined_sugar_withdrawals,refined_sugar,LKg,946186.0,47309.3,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,November,3,raw_sugar_domestic_withdrawals,raw_sugar,MT,2157860.0,107893.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,November,3,raw_sugar_production,raw_sugar,MT,2298400.0,114920.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,November,3,refined_sugar_production,refined_sugar,LKg,562262.0,28113.1,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,November,3,refined_sugar_withdrawals,refined_sugar,LKg,990556.0,49527.8,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,December,4,raw_sugar_domestic_withdrawals,raw_sugar,MT,3701680.0,185084.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,December,4,raw_sugar_production,raw_sugar,MT,5630880.0,281544.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,December,4,refined_sugar_production,refined_sugar,LKg,1364676.0,68233.8,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,December,4,refined_sugar_withdrawals,refined_sugar,LKg,1212748.0,60637.4,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,January,5,raw_sugar_domestic_withdrawals,raw_sugar,MT,3768200.0,188410.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,January,5,raw_sugar_production,raw_sugar,MT,5533260.0,276663.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,January,5,refined_sugar_production,refined_sugar,LKg,1743293.0,87164.65000000001,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,January,5,refined_sugar_withdrawals,refined_sugar,LKg,1131351.0,56567.55,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,February,6,raw_sugar_domestic_withdrawals,raw_sugar,MT,2999100.0,149955.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,February,6,raw_sugar_production,raw_sugar,MT,6460200.0,323010.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,February,6,refined_sugar_production,refined_sugar,LKg,1963960.0,98198.0,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,February,6,refined_sugar_withdrawals,refined_sugar,LKg,1119597.0,55979.850000000006,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,March,7,raw_sugar_domestic_withdrawals,raw_sugar,MT,4438600.0,221930.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,March,7,raw_sugar_production,raw_sugar,MT,8046220.0,402311.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,March,7,refined_sugar_production,refined_sugar,LKg,2816982.0,140849.1,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,March,7,refined_sugar_withdrawals,refined_sugar,LKg,1235034.0,61751.7,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,April,8,raw_sugar_domestic_withdrawals,raw_sugar,MT,3251380.0,162569.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,April,8,raw_sugar_production,raw_sugar,MT,5192360.0,259618.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,April,8,refined_sugar_production,refined_sugar,LKg,1513486.0,75674.3,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,April,8,refined_sugar_withdrawals,refined_sugar,LKg,962074.0,48103.7,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,May,9,raw_sugar_domestic_withdrawals,raw_sugar,MT,3975240.0,198762.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,May,9,raw_sugar_production,raw_sugar,MT,4038420.0,201921.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,May,9,refined_sugar_production,refined_sugar,LKg,1021140.0,51057.0,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,May,9,refined_sugar_withdrawals,refined_sugar,LKg,1134187.0,56709.350000000006,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,June,10,raw_sugar_domestic_withdrawals,raw_sugar,MT,3694800.0,184740.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,June,10,raw_sugar_production,raw_sugar,MT,2328840.0,116442.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,June,10,refined_sugar_production,refined_sugar,LKg,826588.0,41329.4,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,June,10,refined_sugar_withdrawals,refined_sugar,LKg,1316862.0,65843.1,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,July,11,raw_sugar_domestic_withdrawals,raw_sugar,MT,3085940.0,154297.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,July,11,raw_sugar_production,raw_sugar,MT,257160.0,12858.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,July,11,refined_sugar_production,refined_sugar,LKg,465538.0,23276.9,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,July,11,refined_sugar_withdrawals,refined_sugar,LKg,908576.0,45428.8,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
2024-2025,August,12,raw_sugar_domestic_withdrawals,raw_sugar,MT,2807060.0,140353.0,raw_domestic_withdrawals,2020-2025,data\extracted\raw_domestic_withdrawals\2020-2025\table_01_lattice.csv,"""B"" Domestic",2024
2024-2025,August,12,raw_sugar_production,raw_sugar,MT,12700.0,635.0,raw_production,2020-2025,data\extracted\raw_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,August,12,refined_sugar_production,refined_sugar,LKg,13841.0,692.0500000000001,refined_production,2020-2025,data\extracted\refined_production\2020-2025\table_01_lattice.csv,,2024
2024-2025,August,12,refined_sugar_withdrawals,refined_sugar,LKg,865969.0,43298.45,refined_withdrawals,2020-2025,data\extracted\refined_withdrawals\2020-2025\table_01_lattice.csv,,2024
